,Titulo,Data,URL da noticia
2109,Qatar Airways exige pruebas de Coronavirus negativo para ...,10-08-2020,https://www.aviacionline.com/2020/08/qatar-airways-exige-pruebas-de-coronavirus-negativo-para-abordar-sus-vuelos-desde-12-paises-la-lista-incluye-brasil/
2110,El jugador de Boca que es tendencia en las redes por su exceso de peso,10-08-2020,https://www.ambito.com/deportes/boca/el-jugador-que-es-tendencia-las-redes-su-exceso-peso-n5123801
2111,"Coronavirus: la pandemia aumenta el riesgo de muerte por casos de dengue y 
malaria",11-08-2020,https://www.clarin.com/internacional/coronavirus-pandemia-aumenta-riesgo-muerte-casos-dengue-malaria_0_Ybn3vb7Lp.html
2112,Coronavirus: no hay una negociación en curso con Rusia ...,11-08-2020,https://chequeado.com/verificacionfb/coronavirus-no-hay-una-negociacion-en-curso-con-rusia-para-distribuir-en-la-argentina-la-vacuna-desarrollada-en-ese-pais/
2113,"Zulema y Zulemita Menem tienen coronavirus: el ex Presidente se realizó un 
hisopado",11-08-2020,https://www.infobae.com/coronavirus/2020/08/11/zulema-y-zulemita-menem-tienen-coronavirus-el-ex-presidente-se-realizo-un-hisopado/
2114,"Una hija de Vladimir Putin fue inoculada con la vacuna rusa contra el 
coronavirus: “Tuvo un poco de fiebre”",11-08-2020,https://www.infobae.com/america/mundo/2020/08/11/una-hija-de-vladimir-putin-fue-inoculada-con-la-vacuna-rusa-contra-el-coronavirus-tuvo-un-poco-de-fiebre/
2115,"D A DEL NIÑO: cuándo es, por qué se celebra, qué regalar y cómo festejar en 
cuarentena",11-08-2020,https://www.cronista.com/informacion-gral/Dia-del-Nino-cuando-es-y-por-que-se-celebra-20200811-0005.html
2116,Maradona se hizo el test del coronavirus y el resultado fue negativo,11-08-2020,https://www.infobae.com/deportes-2/2020/08/11/maradona-se-hizo-el-test-del-coronavirus-y-se-unira-a-los-entrenamientos-de-gimnasia/
2117,Airbus Foundation genera acciones en conjunto contra el ...,11-08-2020,https://www.aviacionline.com/2020/08/airbus-foundation-genera-acciones-en-conjunto-contra-el-covid-19-en-chile/
2118,Quiénes son los jugadores con coronavirus en Argentina,11-08-2020,https://www.pagina12.com.ar/284144-quienes-son-los-jugadores-con-coronavirus-en-argentina
2119,"Juana Viale: “No le tengo miedo al coronavirus, nos va a llegar a todos”",11-08-2020,https://www.infobae.com/teleshow/infoshow/2020/08/11/juana-viale-no-le-tengo-miedo-al-coronavirus-nos-va-a-llegar-a-todos/
2120,When will a coronavirus vaccine be ready?,11-08-2020,https://www.reuters.com/article/us-health-coronavirus-vaccines-explainer-idUSKCN2571H2
2121,Argentina y México producirán vacuna contra COVID-19 para Latinoamérica,12-08-2020,https://www.dw.com/es/argentina-y-m%C3%A9xico-producir%C3%A1n-vacuna-contra-covid-19-para-latinoam%C3%A9rica/a-54544417
2122,"Cómo es AstraZeneca, el laboratorio que producirá la vacuna contra el 
coronavirus",12-08-2020,https://www.cronista.com/apertura/empresas/Quien-es-AstraZeneca-el-laboratorio-que-producira-la-vacuna-contra-el-coronavirus-20200812-0006.html
2123,“Buenas noticias para todos”: Argentina anuncia producción ...,12-08-2020,https://radio.uchile.cl/2020/08/12/buenas-noticias-para-todos-argentina-anuncia-produccion-de-vacuna-contra-del-covid-19-para-latinoamerica/
2124,Carlos Menem no tiene coronavirus,12-08-2020,https://www.infobae.com/sociedad/2020/08/12/carlos-menem-no-tiene-coronavirus/
2125,"Se publicaron resultados de la vacuna de Pfizer y BioNTech contra el 
coronavirus: mostró una robusta respuesta inmunológica",12-08-2020,https://www.infobae.com/america/ciencia-america/2020/08/12/se-publicaron-los-resultados-de-la-vacuna-de-pfizer-y-biontech-contra-el-coronavirus-mostro-una-robusta-respuesta-inmunologica/
2126,Juan José Sebreli está internado por coronavirus,12-08-2020,https://www.ambito.com/informacion-general/coronavirus/juan-jose-sebreli-esta-internado-n5124360
2127,"Coronavirus en Argentina: resumen, casos y muertos del 12 de agosto",12-08-2020,https://argentina.as.com/argentina/2020/08/12/actualidad/1597223367_545882.html
2128,"Argentina es uno de los pocos países que mantiene prohibidos la mayoría de 
los vuelos locales e internacionales",12-08-2020,https://www.infobae.com/sociedad/2020/08/12/argentina-es-uno-de-los-pocos-paises-que-mantiene-prohibidos-la-mayoria-de-los-vuelos-locales-e-internacionales/
2129,"Argentina, Mexico to produce AstraZeneca COVID-19 vaccine",12-08-2020,https://www.reuters.com/article/us-health-coronavirus-argentina-vaccine-idUSKCN25903P
2130,Día de la Juventud: un joven científico argentino contribuye en ...,12-08-2020,https://news.un.org/es/story/2020/08/1478792
2131,"AstraZeneca y la vacuna contra la covid-19: México y Argentina anuncian que 
producirán y distribuirán para América Latina la vacuna de Oxford",13-08-2020,https://www.bbc.com/mundo/noticias-america-latina-53761315
2132,"Coronavirus Argentina: así es mAbxience, la compañía elegida para 
desarrollar la vacuna",13-08-2020,https://argentina.as.com/argentina/2020/08/13/actualidad/1597322797_071672.html
2133,"Hugo Sigman, el cerebro empresarial detrás de la elección de la Argentina 
para la producción de la vacuna del coronavirus",13-08-2020,https://www.infobae.com/economia/2020/08/13/hugo-sigman-el-cerebro-empresarial-detras-la-eleccion-de-la-argentina-para-la-produccion-de-la-vacuna-del-coronavirus/
2134,"La muerte por coronavirus de la enfermera de 32 años: “Dio su vida 
intentando salvar a los demás”",13-08-2020,https://www.infobae.com/aquellos-que-hemos-perdido/2020/08/13/la-muerte-por-coronavirus-de-la-enfermera-de-32-anos-dio-su-vida-intentando-salvar-a-los-demas/
2135,"El gobernador de Tierra del Fuego quiere que la provincia participe en la 
producción de la vacuna rusa contra el COVID-19",13-08-2020,https://www.infobae.com/politica/2020/08/13/el-gobernador-de-tierra-del-fuego-quiere-que-la-provincia-participe-en-la-produccion-de-la-vacuna-rusa-contra-el-covid-19/
2136,Argentina says it reached a deal to produce Oxford COVID-19 ...,13-08-2020,https://www.premiumtimesng.com/health/health-interviews/408634-argentina-says-it-reached-a-deal-to-produce-oxford-covid-19-vaccine.html
2137,"No, no deberías preocuparte por contraer covid-19 a través de comida. Esta 
es la explicación",13-08-2020,https://cnnespanol.cnn.com/2020/08/13/no-no-deberias-preocuparte-por-contraer-covid-19-a-traves-de-comida-esta-es-la-explicacion/
2138,Alitalia frena su retorno a Argentina: “Es una incertidumbre ...,13-08-2020,https://www.reportur.com/argentina/2020/08/13/alitalia-argentina-una-incertidumbre/
2139,"Coronavirus en la Argentina: quiénes son y qué piensan los especialistas 
que sumó Alberto Fernández a su equipo de asesores sanitarios",13-08-2020,https://www.infobae.com/politica/2020/08/13/coronavirus-en-la-argentina-quienes-son-y-que-piensan-los-especialistas-que-sumo-alberto-fernandez-a-su-equipo-de-asesores-sanitarios/
2140,"Mar del Plata: el jugador de Aldosivi Lucas Villalba, positivo en 
coronavirus",13-08-2020,https://quedigital.com.ar/deportes/mar-del-plata-el-jugador-de-aldosivi-lucas-villalba-positivo-en-coronavirus/
2141,"Coronavirus: cómo es el laboratorio argentino que va a producir la vacuna 
de la Universidad de Oxford y AstraZeneca para América Latina",14-08-2020,https://www.bbc.com/mundo/noticias-america-latina-53783657
2142,"Coronavirus en Argentina: cuál es la diferencia entre cuarentena, 
aislamiento y distanciamiento social",14-08-2020,https://www.cronista.com/economia-politica/Coronavirus-en-Argentina-cual-es-la-diferencia-entre-cuarentena-aislamiento-y-distanciamiento-social-20200814-0046.html
2143,"Argentina: el hospital que permite dar el último adiós a los enfermos de 
coronavirus | FOTOS",14-08-2020,https://elcomercio.pe/mundo/latinoamerica/coronavirus-argentina-mater-dei-el-hospital-que-permite-dar-el-ultimo-adios-a-enfermos-de-covid-19-buenos-aires-fotos-video-nndc-noticia/
2144,"Coronavirus: cómo le va a la Argentina y cómo a los países con que Alberto 
Fernández la comparó",14-08-2020,https://www.clarin.com/sociedad/coronavirus-va-argentina-paises-alberto-fernandez-comparo_0_yUhb4o8qg.html
2145,"Laboratorio argentino prevé enviar a México activo para vacuna contra 
Covid-19 en febrero",14-08-2020,https://www.forbes.com.mx/negocios-laboratorio-argentino-enviar-mexico-activo-vacuna-covid-19-febrero/
2146,"El ministro de Seguridad bonaerense, Sergio Berni, tiene coronavirus",14-08-2020,https://www.infobae.com/politica/2020/08/15/el-ministro-de-seguridad-bonaerense-sergio-berni-tiene-coronavirus/
2147,"La carrera por la vacuna contra el COVID-19: cuál de las candidatas estará 
disponible primero",14-08-2020,https://www.infobae.com/america/tendencias-america/2020/08/14/la-carrera-por-la-vacuna-contra-el-covid-19-cual-de-las-candidatas-estara-disponible-primero/
2148,Falleció el cuñado de Maradona por coronavirus,14-08-2020,https://www.ole.com.ar/coronavirus/cunado-maradona-muerte-coronavirus_0_zkF5K7V73.html
2149,"Laboratorios clandestinos chinos lanzaron una peligrosa estafa online: 
vacunas falsas contra el coronavirus",14-08-2020,https://www.infobae.com/america/mundo/2020/08/14/laboratorios-clandestinos-chinos-lanzaron-una-peligrosa-estafa-online-vacunas-falsas-contra-el-coronavirus/
2150,"Aclararon que no es obligatorio que empleados presenten certificados 
médicos descartando COVID-19 para reincorporarse a sus trabajos",14-08-2020,https://www.infobae.com/sociedad/2020/08/14/aclararon-que-no-es-obligatorio-que-empleados-presenten-certificados-medicos-descartando-covid-19-para-reincorporarse-a-sus-trabajos/
2151,"Coronavirus: aíslan dos localidades de Santiago del Estero y crece la 
preocupación por la suba de casos en la",15-08-2020,https://www.clarin.com/politica/coronavirus-aislan-localidades-santiago-estero-crece-preocupacion-suba-casos-provincia_0_LFRppxCfh.html
2152,"Tras muertes por dióxido de cloro, el Ministerio de Salud ...",15-08-2020,https://www.ambito.com/ministerio-salud/tras-muertes-dioxido-cloro-el-advirtio-sus-graves-efectos-n5125295
2153,"Coronavirus en Argentina: resumen, casos y muertos del 15 de agosto",15-08-2020,https://argentina.as.com/argentina/2020/08/15/actualidad/1597482597_653683.html
2154,"Coronavirus en Argentina: Córdoba anunció la reapertura de gimnasios y 
natatorios después de 150 días",15-08-2020,https://www.clarin.com/sociedad/coronavirus-argentina-cordoba-anuncio-reapertura-gimnasios-natatorios-despues-150-dias_0_7AT7s5Rc-.html
2155,"Coronavirus en Argentina: ¿si el hisopado da negativo tengo que hacer 
cuarentena?",15-08-2020,https://argentina.as.com/argentina/2020/08/15/actualidad/1597504681_730263.html
2156,¿Qué es la inmunidad de rebaño?,15-08-2020,https://chequeado.com/el-explicador/que-es-la-inmunidad-de-rebano/
2157,"Todo lo que hay que saber del ""superbarbijo"" del Conicet que mata al 
coronavirus",15-08-2020,https://www.clarin.com/sociedad/saber-superbarbijo-conicet-mata-coronavirus_0_wfuoJrLX2.html
2158,Public Health England to be scrapped and replaced by new ...,15-08-2020,https://www.reuters.com/article/us-health-coronavirus-britain-phe-idUSKCN25B0ZN
2159,Ireland says fresh COVID-19 spike 'deeply concerning',15-08-2020,https://www.reuters.com/article/us-health-coronavirus-ireland-idUSKCN25B0V8
2160,Protesters slam U.S. postmaster outside his home amid mail ...,15-08-2020,https://www.reuters.com/article/us-usa-election-postal-service-idUSKCN25B0Z7
2161,"Día del Niño: quién es la payasa que apareció en el informe diario sobre 
coronavirus",16-08-2020,https://www.clarin.com/politica/dia-nino-payasa-aparecio-informe-diario-coronavirus_0_oyHpYjSGz.html
2162,"Coronavirus en Argentina: resumen, casos y muertos del 16 de agosto",16-08-2020,https://argentina.as.com/argentina/2020/08/16/actualidad/1597570553_024941.html
2163,"EEUU autorizó un test de coronavirus basado en muestras de saliva, probado 
en jugadores de la NBA",16-08-2020,https://www.infobae.com/america/ciencia-america/2020/08/16/eeuu-autorizo-un-test-de-coronavirus-basado-en-muestras-de-saliva-probado-en-jugadores-de-la-nba/
2164,Murió por coronavirus la hermana de Evo Morales,16-08-2020,https://www.infobae.com/america/america-latina/2020/08/16/murio-por-coronavirus-la-hermana-de-evo-morales/
2165,"Coronavirus en Argentina: casos en Arrecifes, Buenos Aires al 16 de agosto",16-08-2020,https://www.lanacion.com.ar/2422569-coronavirus-en-argentina-casos-en-arrecifes-buenos-aires-al-16-de-agosto
2166,General Güemes: falleció un hombre por Covid-19 - Salta ...,16-08-2020,https://www.fm899.com.ar/noticias/salta-1/general-guemes-fallecio-un-hombre-por-covid-19-75180
2167,Man City's De Bruyne named Premier League Player of the ...,16-08-2020,https://www.reuters.com/article/uk-soccer-england-mci-debruyne-idUKKCN25C0CU
2168,German-Brazilian couple hug again after coronavirus separation,16-08-2020,https://www.reuters.com/article/us-health-coronavirus-germany-couple-idUSKCN25C0G2
2169,Shale driller Chaparral Energy files for bankruptcy due to ...,16-08-2020,https://www.reuters.com/article/chaparral-energy-bankruptcy-idUKL4N2FJ0VN
2170,Democrats to highlight 17 'rising stars' in convention keynote,16-08-2020,https://www.reuters.com/article/us-usa-election-democrats-keynote-idUSKCN25C0MG
2171,"La planta argentina en la que se fabricará una de las vacunas contra el 
Covid-19 para América Latina",17-08-2020,https://www.france24.com/es/20200817-argentina-planta-fabricaci%C3%B3n-vacuna-covid19-universidad-de-oxford
2172,"Una payasa en el recuento de muertos: el surrealista show del gobierno 
argentino",17-08-2020,https://www.elindependiente.com/politica/2020/08/17/una-payasa-en-el-recuento-de-muertos-el-surrealista-show-del-gobierno-argentino/
2173,"EN VIVO | Argentinos marchan contra la cuarentena por coronavirus y la 
reforma de la justicia | FOTOS",17-08-2020,https://elcomercio.pe/mundo/latinoamerica/marcha-17a-en-vivo-coronavirus-argentina-bajo-el-lema-de-libertad-argentinos-marchan-en-todo-el-pais-contra-las-medidas-como-la-cuarentena-para-contener-el-covid-19-alberto-fernandez-obelisco-noticia/
2174,"Investigan si unos padres mataron a su hijo al darle dióxido de cloro 
contra la Covid",17-08-2020,https://www.lavanguardia.com/vida/20200817/482869273639/argentina-padres-mataron-hijo-dioxido-de-cloro-covid-19.html
2175,"Coronavirus en Argentina: el tenis volvió a pura emoción, con protocolos y 
boom de alquiler de canchas",17-08-2020,https://www.clarin.com/sociedad/coronavirus-argentina-tenis-volvio-pura-emocion-protocolos-boom-alquiler-canchas_0_h3ZK817t0.html
2176,China aprueba la primera patente de una vacuna para el coronavirus,17-08-2020,https://www.bbc.com/mundo/noticias-53806972
2177,Cómo afecta la pandemia por COVID-19 a la salud mental,17-08-2020,https://www.infobae.com/america/tendencias-america/2020/08/17/como-afecta-la-pandemia-por-covid-19-a-la-salud-mental/
2178,"Quién es Lady Covid, la mujer que causó indignación en un avión por 
quitarse el cubrebocas",17-08-2020,https://www.infobae.com/america/mexico/2020/08/18/quien-es-lady-covid-la-mujer-que-causo-indignacion-en-un-avion-por-quitarse-el-cubrebocas/
2179,"Santiago Levin: “Le sugerimos al Presidente protocolos para que la gente 
con COVID-19 no se muera sola”",17-08-2020,https://www.infobae.com/salud/2020/08/17/santiago-levin-le-sugerimos-al-presidente-protocolos-para-que-la-gente-con-covid-19-no-se-muera-sola/
2180,Bono ANSES IFE: ¿puedo recibirlo si vivo con mis padres?,17-08-2020,https://argentina.as.com/argentina/2020/08/17/actualidad/1597673391_478314.html
2181,"Coronavirus en Argentina: ¿qué fue lo que más vendieron las farmacias en la 
cuarentena?",18-08-2020,https://www.clarin.com/sociedad/coronavirus-salud-vendieron-farmacias-cuarentena-_0_3gvXTfwK7.html
2182,"Coronavirus en Buenos Aires: en Palermo volvió el golf y fue un alivio para 
los mayores de 60",18-08-2020,https://www.clarin.com/ciudades/coronavirus-buenos-aires-golf-volvio-palermo-emocion-alivio-mayores-60_0_WLn0Tq8ln.html
2183,Argentina.- Miles de personas salen a la calle en Argentina ...,18-08-2020,https://www.notimerica.com/politica/noticia-argentina-miles-personas-salen-calle-argentina-protestar-contra-gobierno-20200818092353.html
2184,"Dióxido de cloro: tras la muerte de un niño, denunciarán a ...",18-08-2020,https://www.ambito.com/informacion-general/viviana-canosa/dioxido-cloro-la-muerte-un-nino-denunciaran-n5125708
2185,Argentina galopa hacia el primer medicamento contra el ...,18-08-2020,https://www.elpais.cr/2020/08/18/argentina-galopa-hacia-el-primer-medicamento-contra-el-covid-19-basado-en-suero-equino/
2186,"Andy Kusnetzoff vuelve con “PH, Podemos Hablar”, tras recuperarse del 
coronavirus",18-08-2020,https://www.infobae.com/teleshow/infoshow/2020/08/19/andy-kusnetzoff-vuelve-con-ph-podemos-hablar-tras-recuperarse-del-coronavirus/
2187,Es falso el decreto que prohíbe la venta y el consumo de ...,18-08-2020,https://chequeado.com/el-explicador/es-falso-el-decreto-que-prohibe-la-venta-y-el-consumo-de-yerba-mate-por-el-coronavirus/
2188,"VERANO 2021 en la Costa Atlántica: cómo son los protocolos presentados por 
los balnearios",18-08-2020,https://www.cronista.com/economia-politica/VERANO-2021-en-la-Costa-Atlantica-como-son-los-protocolos-presentados-por-los-balnearios-20200818-0004.html
2189,Cuarentena en Argentina: cómo tramitar el DNI digital desde casa,18-08-2020,https://argentina.as.com/argentina/2020/08/18/actualidad/1597755906_065851.html
2190,"In Argentina, a movement to save the Chaco forest hits the ...",18-08-2020,https://news.mongabay.com/2020/08/in-argentina-a-movement-to-save-the-chaco-forest-hits-the-covid-19-wall/
2191,"VERANO 2021: los 9 protocolos que habrá que cumplir para irse de vacaciones 
por el país",19-08-2020,https://www.cronista.com/informacion-gral/VERANO-2021-los-8-protocolos-que-habra-que-cumplir-para-irse-de-vacaciones-por-el-pais-20200819-0002.html
2192,"El después del coronavirus: preocupan las secuelas cardíacas que puede 
dejar la enfermedad",19-08-2020,https://www.clarin.com/sociedad/despues-coronavirus-preocupan-secuelas-cardiacas-podria-dejar-enfermedad_0_m2bBcai9Y.html
2193,Covid-19: conoce al periodista peruano que recibirá la ...,19-08-2020,https://andina.pe/agencia/noticia-covid19-conoce-al-periodista-peruano-recibira-vacuna-argentina-810544.aspx
2194,"Charlyn Corral dio positivo a COVID-19: se perderá la Champions League con 
el Atlético de Madrid",19-08-2020,https://www.infobae.com/america/deportes/2020/08/19/charlyn-corral-dio-positivo-a-covid-19-se-perdera-la-champions-league-con-el-atletico-de-madrid/
2195,Coronavirus en San Martín: seis de cada 10 hisopados dan positivos,19-08-2020,https://www.clarin.com/zonales/coronavirus-san-martin-10-hisopados-dan-positivos_0_om1u4UhR9.html
2196,¿Qué dicen las leyes sobre donación de plasma en Argentina ...,19-08-2020,https://chequeado.com/el-explicador/que-dicen-las-leyes-sobre-donacion-de-plasma-en-argentina-y-en-el-mundo/
2197,"El curioso tuit de Cancillería agradeciendo al dictador Kim Jong-un una 
millonaria donación de mascarillas contra el coronavirus",19-08-2020,https://www.infobae.com/politica/2020/08/19/el-curioso-tuit-de-cancilleria-agradeciendo-al-dictador-kim-jong-un-una-millonaria-donacion-de-mascarillas-contra-el-coronavirus/
2198,Resumen Gráfico del Módulo de Impacto Económico COVID ...,19-08-2020,https://www.buenosaires.gob.ar/haciendayfinanzas/noticias/resumen-grafico-del-modulo-de-impacto-economico-covid-19-en-la-ciudad
2199,El coronavirus arrebató la ilusión a las adolescentes de ...,19-08-2020,https://www.elcomercio.com/actualidad/mundo/pandemia-adolescentes-fiestas-quiceanos-covid.html
2200,Report: No NFL cheerleaders or mascots on sidelines this fall,19-08-2020,https://www.reuters.com/article/us-football-nfl-gameday-protocol-idUSKCN25G013
2201,"Vacuna COVID-19: peruano radicado en Argentina participará en ensayo 
clínico este domingo | VIDEO",20-08-2020,https://elcomercio.pe/lima/sucesos/vacuna-covid-19-peruano-radicado-en-argentina-participara-en-ensayo-clinico-este-domingo-fase-3-video-jesus-claros-munoz-nndc-noticia/
2202,Fernández se reunió con AstraZeneca y avanza con la ...,20-08-2020,https://www.diariocontexto.com.ar/2020/08/20/fernandez-se-reunio-con-astrazeneca-y-avanza-con-la-gestiones-para-producir-la-vacuna-contra-el-covid-19/
2203,"Tamara Bella y su hija dieron positivo de Coronavirus: “Cada día vamos 
sumando síntomas nuevos y eso me da miedo”",20-08-2020,https://www.infobae.com/teleshow/infoshow/2020/08/20/tamara-bella-y-su-hija-dieron-positivo-de-coronavirus-cada-dia-vamos-sumando-sintomas-nuevos-y-eso-me-da-miedo/
2204,Viajes de egresados: turismo estudiantil espera autorización ...,20-08-2020,https://www.ambito.com/informacion-general/viajes/egresados-turismo-estudiantil-espera-autorizacion-oficial-retomar-la-actividad-n5126574
2205,"Una muerte digna: Mendoza permitirá el último adiós a los enfermos 
terminales de coronavirus",20-08-2020,https://www.clarin.com/sociedad/muerte-digna-mendoza-permitira-ultimo-adios-enfermos-terminales-coronavirus_0_vCdK9BCPr.html
2206,WeWork: qué pasa con el alquiler de oficinas en Argentina,20-08-2020,https://www.iproup.com/empleo/15682-wework-que-pasa-con-el-alquiler-de-oficinas-en-argentina
2207,COVID-19 puede causar impactos en el clima del planeta,20-08-2020,https://www.meteored.com.ar/noticias/ciencia/covid19-coronavirus-pandemia-cuarentena-clima-planeta-tierra.html
2208,U.S. unfreezing Venezualan assets to help opposition fight ...,20-08-2020,https://www.reuters.com/article/us-health-coronavirus-venezuela-idUSKBN25H0FB
2209,"Protests across Latin America reflect a toxic cocktail of pandemic and 
recession",20-08-2020,https://www.cnn.com/2020/08/20/americas/latam-covid-19-protests-intl/index.html
2210,Israel inaugura cine flotante para ver películas con ...,20-08-2020,https://www.reuters.com/article/salud-coronavirus-israel-cine-flotante-idESKBN25G2FW
2211,"Coronavirus en Argentina: vacunación ""limpia"" o ""sucia"", las dos 
estrategias en juego y cuál usarán Pfizer y",21-08-2020,https://www.clarin.com/sociedad/coronavirus-argentina-vacunacion-limpia-sucia--estrategias-juego--usaran-pfizer-astrazeneca_0_sYdWMRrVl.html
2212,"Coronavirus en Argentina: los efectos que está teniendo la cuarentena más 
larga del mundo sobre los argentinos",21-08-2020,https://www.bbc.com/mundo/noticias-america-latina-53857858
2213,Argentina autorizó a realizar ensayos clínicos de una vacuna ...,21-08-2020,https://www.ambito.com/informacion-general/vacuna/argentina-autorizo-realizar-ensayos-clinicos-una-china-contra-el-coronavirus-n5126792
2214,¿En qué consiste la fase 3 de los ensayos clínicos de una ...,21-08-2020,https://www.bbc.com/mundo/noticias-53780009
2215,El gobernador Uñac anunció el regreso a la Fase 1 de aislamiento,21-08-2020,https://sisanjuan.gob.ar/prensa/2020-08-21/25126-el-gobernador-unac-anuncio-el-regreso-a-la-fase-1-de-aislamiento
2216,"Lights dim on cafe life in Buenos Aires, as Argentina grapples with 
Covid-19 and a grim future",21-08-2020,https://www.cnn.com/2020/08/21/americas/argentina-covid-19-economy-intl/index.html
2217,"En Argentina están probando un ""casco"" especial como sustituto a los 
respiradores | Video | CNN",21-08-2020,https://cnnespanol.cnn.com/video/coronavirus-argentina-respirador-no-invasivo-casco-pkg-ivan-perez-sarmenti/
2218,"Por el coronavirus, el Tribunal Electoral de Bolivia estableció turnos para 
votar en las elecciones del 18 de octubre",21-08-2020,https://www.infobae.com/america/america-latina/2020/08/21/por-el-coronavirus-el-tribunal-electoral-de-bolivia-establecio-turnos-para-votar-en-las-elecciones-del-18-de-octubre/
2219,Andres Scarone es el nuevo gerente general de Compañía Mega,21-08-2020,https://www.cronista.com/informacion-gral/Andres-Scarone-es-el-nuevo-gerente-general-de-Compania-Mega-20200821-0016.html
2220,BONO ANSES IFE: cuándo se cobra el tercer pago con CBU,21-08-2020,https://argentina.as.com/argentina/2020/08/21/actualidad/1598025902_389504.html
2221,"Toda la tripulación de un barco pesquero de Santa Cruz contrajo 
coronavirus: hay 29 marinos contagiados",22-08-2020,https://www.infobae.com/coronavirus/2020/08/22/toda-la-tripulacion-de-un-barco-pesquero-de-santa-cruz-contrajo-coronavirus-hay-29-marinos-contagiados/
2222,"Coronavirus Argentina: resumen, casos y muertos del 22 de agosto",22-08-2020,https://argentina.as.com/argentina/2020/08/22/actualidad/1598091494_952529.html
2223,El primer ministro sueco aseguró que eligieron “estrategia ...,22-08-2020,https://www.infobae.com/america/mundo/2020/08/22/el-primer-ministro-sueco-aseguro-que-eligieron-estrategia-correcta-contra-el-covid-19/
2224,"Argentina congela las tarifas de móvil, internet y televisión por 
considerarlas servicios esenciales",22-08-2020,https://www.latercera.com/mundo/noticia/argentina-congela-las-tarifas-de-movil-internet-y-television-por-considerarlas-servicios-esenciales/KMSU363S2BEYDGMVVVFWTVD4Q4/
2225,"Paulo Vilouta dio positivo de coronavirus: “Lamentablemente me tocó a mí 
también”",22-08-2020,https://www.infobae.com/teleshow/infoshow/2020/08/23/paulo-vilouta-dio-positivo-de-coronavirus-lamentablemente-me-toco-a-mi-tambien/
2226,Noticias falsas sobre el coronavirus - Noticias médicas,22-08-2020,https://www.intramed.net/96641/Noticias-falsas-sobre-el-coronavirus
2227,Cerraron la sede del Correo Argentino por caso positivo de COVID-19,22-08-2020,https://elciudadano.com.ar/contenido/1804/cerraron-la-sede-del-correo-argentino-por-caso-positivo-de-covid-19
2228,"Argentina joins Chinese coronavirus vaccine trial, maker says",22-08-2020,https://www.reuters.com/article/us-health-coronavirus-vaccine-sinopharm-idUSKBN25I0CZ
2229,Ante situaciones de violencia de género tenés que llamar a estos teléfonos,22-08-2020,https://sisanjuan.gob.ar/desarrollo-humano-y-promocion-social/2020-08-22/25145-ante-situaciones-de-violencia-de-genero-tenes-que-llamar-a-estos-telefonos
2230,How is the Buenos Aires Jewish community coping with COVID-19?,22-08-2020,https://www.jpost.com/diaspora/how-is-the-buenos-aires-jewish-community-coping-with-covid-19-639526
2231,"Sergio Goycochea, positivo por coronavirus: dijo que no tiene síntomas",23-08-2020,https://www.cronista.com/informacion-gral/Sergio-Goycochea-positivo-por-coronavirus-dijo-que-no-tiene-sintomas-20200823-0009.html
2232,"Sergio Goycochea se contagió de coronavirus y dijo que está ""perfectamente 
bien"" y sin síntomas",23-08-2020,https://www.clarin.com/deportes/sergio-goycochea-coronavirus_0_t2MSED0pD.html
2233,Sergio Goycochea confirmó que dio positivo de coronavirus,23-08-2020,https://www.diarionorte.com/195513-sergio-goycochea-confirmo-que-dio-positivo-de-coronavirus
2234,El paranaense Javier Ortega Desio es el primer Covid-19 ...,23-08-2020,https://www.elciudadanoweb.com/el-paranaense-javier-ortega-desio-es-el-primer-covid-19-positivo-en-los-pumas/
2235,"Jujuy en crisis: cómo vive la provincia el aumento de contagios de 
coronavirus que dejó al sistema de salud al borde del colapso",23-08-2020,https://www.infobae.com/politica/2020/08/23/jujuy-en-crisis-como-vive-la-provincia-el-aumento-de-contagios-de-coronavirus-que-dejo-al-sistema-de-salud-al-borde-del-colapso/
2236,"Coronavirus en la Argentina: La Boca cumple 150 años, con locales cerrados 
y sin turistas",23-08-2020,https://www.lanacion.com.ar/buenos-aires/coronavirus-argentina-la-boca-cumple-150-anos-nid2428565/
2237,Te informamos cuáles son los teléfonos del ministerio de Desarrollo Humano,23-08-2020,https://sisanjuan.gob.ar/desarrollo-humano-y-promocion-social/2020-08-23/25158-te-informamos-cuales-son-los-telefonos-del-ministerio-de-desarrollo-humano
2238,"New Zealand extends Auckland lockdown, Australian COVID ...",23-08-2020,https://www.reuters.com/article/us-health-coronavirus-australia-state-idUSKBN25J0W2
2239,"Argentina permite decir ""adiós"" a enfermos de COVID-19",24-08-2020,https://www.sandiegouniontribune.com/en-espanol/noticias/story/2020-08-24/argentina-permite-decir-adios-a-enfermos-de-covid-19
2240,"COVID-19 en escuelas: según un estudio, los profesores propagan más el 
virus que los alumnos",24-08-2020,https://www.infobae.com/america/tendencias-america/2020/08/24/covid-19-en-escuelas-segun-un-estudio-los-profesores-propagan-mas-el-virus-que-los-alumnos/
2241,Coronavirus: ¿qué sabemos de las consecuencias en la salud ...,24-08-2020,https://chequeado.com/el-explicador/covid-19-que-sabemos-de-las-consecuencias-en-la-salud-a-largo-plazo/
